"","hr_rfs_E6","lower_ci_E6","upper_ci_E6","pval_E6","hr_rfs_random6","lower_ci_random6","upper_ci_random6","pval_random6"
"301",28449725.9191874,0,Inf,0.996649789511712,5.54492034018952,2.12885503715062,14.4425717310465,0.000453289531716773
"302",3.52236348531167,1.16450909136908,10.654313147586,0.0257704179566634,4.58337212698493,1.85813665231755,11.3055732624515,0.000949903713405326
"303",7.03462389059509,1.6528962848894,29.9389222025158,0.00829005515985261,2.92806991388018,1.09262467861846,7.84678727137203,0.0326720025841679
"304",353841382.551878,0,Inf,0.997398928427976,6.91012281878354,2.29151820687502,20.8376251287962,0.000598272843032236
"305",26585474.1590668,0,Inf,0.996985217639338,1.29873817546932,0.549641640972849,3.06876466898676,0.551306107961251
"306",6.64927794715226,2.6694335381136,16.56265143418,4.72980570307071e-05,3.07713580594326,1.37843097914564,6.86923386913929,0.00608292966942889
"307",5.80533338574172,1.35642922101156,24.8460407646438,0.0177435935911834,2.63544037542318,0.615623994375126,11.282123562225,0.191515445427934
"308",2.80353754801962,1.00847406249569,7.79377782280784,0.0481389435912045,8.5326274304305,1.13563811386801,64.1099748039956,0.0371983741226064
"309",2.57447086410922,0.755455321348078,8.77338479570183,0.13061743980182,3.99190667565842,1.72121499571989,9.25818038234169,0.00125908328709674
"310",1.49458441017415,0.516136436058669,4.32789162530992,0.45883441470883,9318663.10602183,0,Inf,0.997790917795516
"311",5.70629050651351,0.761410285614386,42.7650531650646,0.0901295856027844,27216352.5055812,0,Inf,0.996852317642749
"312",2.52860174212374,1.07144702538304,5.96746887041418,0.0342186205929602,2.44828156234474,0.831362947966537,7.20994677857411,0.104201456817276
"313",18.5319890017777,6.55219010805259,52.4152398966465,3.72064193104453e-08,331731284.807482,0,Inf,0.997579479187018
"314",75307917.4569001,0,Inf,0.997609240276047,4.11919539479128,1.71275660715602,9.90670281438534,0.00156803948167261
"315",5.85546397507693,1.29640425461275,26.4473510029212,0.0215953461551668,2.81038082651392,0.934228162537909,8.45429490006046,0.0659313600936994
"316",2.73385059597054,0.352964983022765,21.1747324538606,0.335595915438936,2.4834349910922,0.834161357259288,7.39359273995243,0.102216493666965
"317",10.8046821847189,3.14661466992438,37.1005570617227,0.000156080441412226,4.7989336349784,1.92566928716494,11.9593557348742,0.000761357574478642
"318",9.81819919423466,3.21020939402399,30.0282703044603,6.20578751953954e-05,7.67174983319522,0.994780834486763,59.1645350038295,0.0505897643188561
