"","hr_rfs_mammaprint","lower_ci_mammaprint","upper_ci_mammaprint","pval_mammaprint","hr_rfs_random70","lower_ci_random70","upper_ci_random70","pval_random70"
"510",3.8407637957687,2.93824512065702,5.0205023505966,7.09829584001182e-23,4.09658432751852,3.14519236863977,5.33576366259854,1.3452957348571e-25
"511",10.59150972919,1.48464300167839,75.5603052159383,0.0185651203511364,4.27001631095382,3.11939663931945,5.84505319586082,1.2864540432091e-19
"512",3.11288863092214,2.0695199897705,4.68228172543473,4.98440697774217e-08,4.35468859457702,3.03858402637848,6.24083869036214,1.11859959604579e-15
"513",4.73303035809254,3.57760347832534,6.26161521430308,1.33361848873105e-27,5.38976737811707,4.08292873647929,7.11489087004356,1.34229749361038e-32
"514",5.81447559552468,3.38788183368871,9.97913389858168,1.68531667165491e-10,5.15796254079275,2.81563813046542,9.44886250983662,1.08656044834803e-07
"515",2.57858609660281,1.14613019840876,5.80135334259987,0.0220419017517869,3.79989658278326,2.90785279135129,4.96559319742522,1.38357926930153e-22
"516",6.86394181671104,3.52231079459935,13.3757922030709,1.52312814343516e-08,5.42333821080794,3.1567177000167,9.31746204250506,9.17272132737567e-10
"517",2.73645267213938,2.09506844086085,3.57419026548934,1.49629527198111e-13,3.68698506687196,2.86355943251583,4.74718936473887,4.57518160916928e-24
"518",3.75513522082429,2.8822577218483,4.89235935419147,1.09747142210515e-22,4.37591337865323,2.79426512787826,6.85282785317379,1.11833239383145e-10
"519",2.85626080442366,2.16509776777806,3.76806345851961,1.13001030335387e-13,2.97320552493144,2.08892008932897,4.2318282727237,1.44728355500026e-09
"520",4.23697714536741,3.25740211508785,5.51113270517467,5.12862965079768e-27,5.69920667199353,4.36185821215135,7.4465870072552,2.93448913934908e-37
"521",4.973058510203,3.43353137955555,7.20287896396154,2.12642373804428e-17,7.65674476345493,3.92893349246936,14.9215405363983,2.23737986907294e-09
"522",3.85595605768538,2.79863747559864,5.31272708539006,1.53537122122465e-16,3.7559042076427,1.85531622717053,7.60345660238302,0.000235488524004083
"523",3.67017431092166,2.79194383896681,4.8246598962872,1.18804160264875e-20,3327818.60557571,0,Inf,0.991356463891527
"524",5.61806910349435,3.70511570558174,8.51868145550455,4.41623364346013e-16,4.68879331180347,3.28115895456634,6.7003101724825,2.18202352763728e-17
"525",5.72529576674374,2.12861684401742,15.3992070995871,0.000547252914845347,2.47305113875655,0.61396621821893,9.96143069996109,0.202757258413391
"526",3.15681617279916,2.11110816543889,4.72050106763455,2.14540739341717e-08,3.94441185764158,3.01221735961677,5.16509369851149,1.94896090046995e-23
"527",16.8763098690348,6.27734917799405,45.3710358815331,2.1373960862108e-08,3.67982295637178,2.05628321506178,6.58522954963375,1.14481553227961e-05
"528",4.10557717329765,2.4999036556217,6.74256541367025,2.40678524173243e-08,5.20194140065176,3.67314049778176,7.36704581601401,1.57386428886078e-20
"529",4.85207979712364,3.67506405111014,6.40605933127717,7.85835163433998e-29,2.97733195384196,1.10646405929366,8.01156213698192,0.0307506930916022
"530",4.20702216217901,2.8623154657406,6.18346778505278,2.63397396462076e-13,3.09408378457481,2.39911330815488,3.99037195676743,3.25648025755639e-18
"531",3.92235100288482,2.8546715191305,5.38935470744373,3.4414148293438e-17,5.02693540122793,3.88235163931711,6.50896206108821,1.68441788963582e-34
"532",3.01482018637672,2.24073717381447,4.05631720774812,3.12298744485966e-13,4.632975627318,3.45255212677186,6.21698453062659,1.64424497091811e-24
"533",3.77754845678835,2.91302264570547,4.89864792655196,1.20205839997921e-23,5.1424317932234,3.2161299963755,8.22249249183251,8.01927376536214e-12
"534",3.33892923325818,2.49965798078225,4.45998953073462,3.27994004990429e-16,1210580.65477806,0,Inf,0.991108830890964
"535",9062284.51308882,0,Inf,0.993430111488806,3.42019439356339,2.48129504068689,4.71436467568329,5.90181934144413e-14
"536",4.33376272026716,3.35084211739829,5.60500872842079,5.48161321986206e-29,9.49340213196089,5.04225831061909,17.8738728734534,3.1385628463658e-12
"537",3.97862421017034,3.05948672158592,5.17389093211955,6.80248588744988e-25,6.23433408437753,3.69409643156164,10.5213608241409,7.18790524254729e-12
"538",4.93300698254034,3.27542616731077,7.42943258274426,2.19639591739503e-14,4.40953453808155,3.04483110977211,6.38590258097743,4.06358859025701e-15
"539",4.25445258488251,2.09616326017408,8.63499859047732,6.09177542215244e-05,4.44942157167482,3.36020089437941,5.89171687788076,2.00012773550839e-25
